kag_master_name,kag_master_artist,kag_master_genre,kag_master_daneceability,kag_master_energy,kag_master_key,kag_master_loudness,kag_master_mode,kag_master_speechiness,kag_master_acousticness,kag_master_instrumentalness,kag_master_liveness,kag_master_valence,kag_master_tempo,kag_master_pop,kag_master_spotify_id,kag_master_release_date,kag_master_year
未開始已經結束,Dear Jane,cantopop,0.473,0.648,7,-5.542,1,0.0323,0.0617,0.0,0.0867,0.435,137.987,1,3pciLZ7pj3WiwP8AmKdze8,2020-12-03,2020
驗孕的下晝 - Live,my little airport,cantopop,0.631,0.324,0,-14.697,1,0.0333,0.39,0.000286,0.604,0.428,84.872,1,6LFITLasPeZGDidZFTdM8o,2020-02-14,2020
唯獨妳是不可取替,Andy Hui,cantopop,0.388,0.381,11,-8.138,1,0.0262,0.737,0.0,0.136,0.254,86.549,1,7L70kxQq8vl2rYb608nywP,2014-07-01,2014
今夜雪糕 - Live,my little airport,cantopop,0.601,0.493,7,-12.722,0,0.0504,0.307,0.485,0.365,0.361,137.731,1,22rk5cvqHBYHLsv1L0ee7C,2020-02-14,2020
今天沒大麻在身 - Live,my little airport,cantopop,0.501,0.606,7,-9.692,1,0.028,0.0123,0.0321,0.337,0.691,101.796,1,2c9WHRcTXI4CKJ88QiJcbI,2020-02-14,2020
缺陷美 - 粵,Andy Lau,cantopop,0.66,0.427,6,-11.012,1,0.0346,0.86,5.74e-06,0.131,0.339,124.505,1,6TIoml1kYH1UjoWncvlx4N,2000,2000
愛,Karen Mok,cantopop,0.524,0.433,8,-9.034,1,0.0359,0.69,0.0,0.11,0.101,110.218,1,4AHxRwJqz8r9prU79zuPYt,1998-06-02,1998
我會想念他 - 劇集 “牛下女高音” 片尾曲,Stephanie Ho,cantopop,0.591,0.338,6,-11.071,1,0.0327,0.712,0.0,0.103,0.22,135.836,1,4n6VacatPl3NryrVo3fYX2,2019-10-08,2019
忘川,Sita Chan,cantopop,0.622,0.514,4,-4.853,1,0.0308,0.184,0.0,0.102,0.0949,142.091,1,2XlABDc0pnvVweAWqaZSai,2012-03-18,2012
親愛的你,Danny Chan,cantopop,0.625,0.4,0,-14.42,1,0.0259,0.815,0.0,0.0961,0.513,96.08,1,7aESkoy0StWo1MVvptSsP2,1996,1996
永遠愛著你,Chilam,cantopop,0.361,0.432,0,-8.09,1,0.044,0.188,0.0,0.102,0.277,129.653,1,2cMwVNzyx7hihJfwF91Rv7,2014-01-24,2014
人海中一個你,George Lam,cantopop,0.628,0.368,7,-11.15,0,0.04,0.487,0.0,0.326,0.139,126.01,1,7CvVZeUKgSURQdM71Ym5c0,1983,1983
風雨不改 (電影《阿媽有咗第二個》主題曲),Keung To,cantopop,0.319,0.198,0,-11.611,1,0.0402,0.942,8.65e-06,0.0817,0.287,62.925,1,172oAbLGpgeCsukno7oBRe,2022-08-17,2022
怯,Joey Yung,cantopop,0.67,0.36,4,-8.519,1,0.0319,0.85,0.0,0.179,0.395,76.001,1,58AfuE1QTEt30NWq2N1XJh,2013-12-03,2013
我總是想像你離開後的日子,Denise Ho,cantopop,0.539,0.322,1,-9.629,1,0.0368,0.948,6.17e-06,0.0943,0.317,118.459,1,3tGaB12QhkhDD1xyvgZ4PU,2020-04-17,2020
深夜告別練習,Zpecial,cantopop,0.716,0.56,7,-8.42,0,0.0348,0.292,1.2e-05,0.116,0.743,127.997,1,4FMwwmXVBycsaVxCK85rzq,2020-09-23,2020
阿叔今年四十歲,my little airport,cantopop,0.581,0.669,5,-8.146,1,0.0619,0.0652,0.000736,0.0809,0.908,134.829,1,2OQiAC5FBBLRbCRNCS8Qqy,2014-01-01,2014
羅曼蒂克,my little airport,cantopop,0.523,0.346,1,-9.312,1,0.0252,0.612,0.00176,0.0839,0.506,66.14,1,02je4yfdeiGPA0cR1ElH5m,2012-10-01,2012
紅屋頂,Denise Ho,cantopop,0.744,0.264,5,-12.333,0,0.0327,0.92,0.0,0.116,0.495,111.94,1,6BSlsvHQiJw9XuqAAHqUrS,2007-01-22,2007
去信和賣碟,my little airport,cantopop,0.607,0.212,1,-14.46,1,0.0452,0.919,0.00111,0.106,0.561,131.453,1,5yOcQkHj2jYZtpGM4oxMDr,2012-10-01,2012
如無意外,Denise Ho,cantopop,0.646,0.435,8,-5.847,1,0.0271,0.568,0.0,0.145,0.379,110.895,1,5Wh6JTxdiNdTHq25P2tRrL,2005,2005
笑忘書,Faye Wong,cantopop,0.475,0.322,9,-12.372,0,0.0332,0.927,6.04e-05,0.119,0.276,83.89,1,2jdnEIuyJfFPvXgIB3eC1T,2000-10-20,2000
盛夏的果實,Karen Mok,cantopop,0.625,0.291,9,-11.563,0,0.0309,0.849,4.36e-06,0.212,0.348,166.09,1,6UPb3G5ewJAoXtV4GfNeAE,2000-06-16,2000
如果這都不算愛,Jacky Cheung,cantopop,0.703,0.415,11,-14.916,0,0.0312,0.0601,3.02e-06,0.103,0.36,117.984,1,4dxDOt3r09EPZGl3p3pXjz,2001-01-01,2001
為我鼓掌,Andy Lau,cantopop,0.483,0.934,7,-3.768,0,0.0679,0.0101,1.32e-05,0.149,0.54,160.162,1,6bXmY7NlYFirDzGOaRzvmO,2002,2002
Tomorrow,AGA,cantopop,0.522,0.446,9,-8.113,1,0.0289,0.771,5.16e-06,0.121,0.283,124.308,1,3bCHbOoRbzo4IsCbTeQCQ3,2024-01-18,2024
今日,Eason Chan,cantopop,0.555,0.498,7,-7.94,0,0.0285,0.16,0.0,0.192,0.187,136.962,1,6cky0d8XS1WF4fS8HnKqgZ,2012-05-22,2012
多喝水,Stephanie Cheng,cantopop,0.531,0.484,6,-7.215,1,0.0326,0.332,3.06e-06,0.103,0.335,139.944,1,1W7uQESfg4yq6dSJg4tvG3,2021-01-02,2021
常言道,Andy Lau,cantopop,0.498,0.477,4,-9.477,1,0.0322,0.228,6.01e-06,0.19,0.168,75.986,1,4fpAFti5ucsnsDLOV2LJxi,2004,2004
藍色憂鬱,Leslie Cheung,cantopop,0.729,0.86,7,-11.325,1,0.0502,0.771,0.000145,0.12,0.697,141.746,1,31vqeLXoMmKscsbMrqlrPy,1984,1984
Wonderful tonight,Khalil Fong,cantopop,0.79,0.167,7,-13.743,1,0.0363,0.506,0.00222,0.109,0.225,94.522,1,5PZJxhLQ34IbwrB6VDVSnz,2009-08-11,2009
How Can You Fall In Love With A Guy Who Doesn’t Know Gainsbourg?,my little airport,cantopop,0.425,0.237,7,-11.4,1,0.0533,0.785,0.0,0.071,0.543,73.196,1,3yP8mIJzzANXjDBkvgiVhy,2012-10-01,2012
冷雨 - Live at EasON AIR,Eason Chan,cantopop,0.728,0.621,10,-8.254,1,0.213,0.254,0.000239,0.0404,0.871,165.995,1,6DEICS9TXi95lAnQWhCfmI,2022-09-12,2022
Love Is Not A Romantic Song,my little airport,cantopop,0.592,0.209,7,-12.628,1,0.0467,0.915,0.0,0.111,0.323,86.513,1,3YqwL6xaDNIV5OUlBmxzPR,2012-10-01,2012
堤岸,黃敏華,cantopop,0.549,0.478,0,-6.186,1,0.0276,0.783,0.0,0.255,0.341,125.917,1,1Q5d3X55pI7nBXYAdZ0g8Z,2001-09-21,2001
黃色大門,Joey Yung,cantopop,0.71,0.191,3,-13.045,1,0.0366,0.918,2.78e-05,0.107,0.269,112.049,1,2WkZMfC3eTYciJrhXD7vQb,2013-12-03,2013
"逆著風 - 劇集 ""大步走"" 主題曲",Fred Cheng,cantopop,0.59,0.511,6,-6.714,0,0.0275,0.26,0.0,0.0862,0.45,118.12,1,1L4ntmBIXfdF6mZSbWhT5D,2021-03-08,2021
Medley - 垃圾 / 絕 / 失樂園 / 大開眼戒 (Hins Live in Passion 張敬軒演唱會 2014),Hins Cheung,cantopop,0.269,0.338,11,-12.757,1,0.0393,0.703,4.54e-06,0.617,0.341,97.982,1,4c8Le7W7hRoOmQ6PnzB3I1,2014-12-23,2014
"緣盡 - 電影""龍鳳茶樓""主題曲",Andy Lau,cantopop,0.569,0.496,5,-10.166,0,0.0296,0.715,1.58e-05,0.175,0.219,139.987,1,1dXIF9IBsjiyI5gWkBDSo4,2010-01-01,2010
Linda,Jacky Cheung,cantopop,0.671,0.505,6,-9.034,1,0.0241,0.423,0.0,0.287,0.633,100.979,1,0cQ9bQjc7iI3nLj3TkOQ1v,1993-01-01,1993
doodoodoo,Terence Lam,cantopop,0.647,0.505,0,-10.802,1,0.0536,0.677,0.0,0.0971,0.502,76.476,1,0bqYvGR4vP2KstdMyemKYI,2022-05-13,2022
難道喜歡處女座,Terence Lam,cantopop,0.838,0.501,11,-7.229,1,0.0472,0.733,6.44e-06,0.11,0.693,129.969,1,3Culhf5uvEDZQhaK3AhFqn,2021-12-03,2021
"完美的生活 - (劇集 ""愛.回家之八時入席"" 主題曲)",Jinny Ng,cantopop,0.701,0.682,5,-7.939,1,0.0677,0.28,0.0,0.151,0.669,146.074,1,4U6ZIcGbkFAob5WGI4QU5L,2016-04-01,2016
致明日的舞,Eason Chan,cantopop,0.549,0.618,0,-7.961,1,0.0309,0.842,0.0,0.113,0.474,111.996,1,4K4giRULEibP61XuMsJJRd,2020-10-20,2020
比我幸福,Daniel Chan,cantopop,0.484,0.474,9,-8.064,1,0.0363,0.8,0.0,0.0877,0.35,101.907,1,0jtNFxtaDRzLTP75rmDRAB,2000-01-01,2000
世界是一列由東向西駛往的火車,新青年理髮廳,cantopop,0.729,0.589,9,-6.1,1,0.0319,0.769,0.0,0.155,0.478,99.087,1,0031DJ4rGzmgNvQWok9hQ4,2020-06-27,2020
我愛的人,Jordan Chan,cantopop,0.551,0.422,2,-7.447,1,0.0302,0.491,0.0,0.0963,0.172,131.655,1,4OHaQq5eqpRgCqgVY3MpQY,2001-03-31,2001
粵語殘片,Eason Chan,cantopop,0.529,0.667,2,-6.194,1,0.0328,0.382,0.0,0.1,0.331,143.925,1,0kmu59SIGcdTRuIwJrWB1R,2006-01-01,2006
勿念,Yoyo Sham,cantopop,0.512,0.169,3,-16.756,1,0.0354,0.892,1.3e-06,0.109,0.287,135.854,1,7jo1ash37IUB5NyviV7ajO,2021-10-14,2021
Re:迷惘的人生,my little airport,cantopop,0.567,0.237,7,-13.256,1,0.0442,0.951,0.0042,0.276,0.441,106.124,1,18uLImLY0HUP35hy50TRim,2012-10-01,2012
搭的士上班去,my little airport,cantopop,0.561,0.831,9,-8.136,1,0.0349,0.444,0.12,0.0684,0.939,142.054,1,0uy8salluDgtBhcm6UNnX7,2011-01-01,2011
給Face雜誌的記者Ivy,my little airport,cantopop,0.605,0.546,7,-10.652,1,0.0757,0.435,0.127,0.209,0.897,143.821,1,1TtlLh5sI1EWtYu4t7ZEKP,2009-11-01,2009
Don't Text Him,Serrini,cantopop,0.38,0.265,4,-9.173,1,0.0544,0.956,1.01e-05,0.35,0.324,207.521,1,3pSWo5ebAl4xiXXqym6rEo,2017-10-04,2017
地盡頭,Shirley Kwan,cantopop,0.424,0.293,3,-9.894,0,0.0749,0.874,0.0,0.114,0.0896,123.841,1,5aqU0FigrEAI9IEyIGZplR,2009-06-16,2009
I'll be Waiting for You,Linda Chung,cantopop,0.665,0.567,0,-7.465,0,0.0342,0.504,0.0,0.112,0.204,122.003,1,2chfTG2pb9zxlvjA2LDcOp,2011-03-25,2011
人類群星閃耀時,Jer 柳應廷,cantopop,0.362,0.785,8,-6.05,1,0.0465,0.209,0.0,0.111,0.27,76.485,1,6qFQZTBSJWZhGhfLyEpeop,2024-02-16,2024
逼得太緊,Kary Ng,cantopop,0.527,0.539,3,-5.331,1,0.0277,0.581,0.0,0.154,0.229,126.885,1,1sTYCb3vqqGeknfz7u8pKu,2007,2007
難得一遇,Phil Lam,cantopop,0.418,0.345,10,-9.795,1,0.0354,0.767,0.0,0.176,0.215,172.006,1,0gKNqldG2cL6UZGCre4rAj,2017-02-06,2017
最後的告別,Jacky Cheung,cantopop,0.616,0.235,10,-13.661,1,0.0297,0.666,6.84e-05,0.0894,0.151,80.1,1,3OcghoWobuGyru5rlsTZU3,1987-01-01,1987
The Best Is Yet To Come,At17,cantopop,0.507,0.32,9,-9.668,0,0.0319,0.868,0.0,0.176,0.352,85.464,1,5ntMWSjQGsHb4TIksSIUBc,2007,2007
流年,Faye Wong,cantopop,0.617,0.553,10,-8.072,0,0.027,0.591,2.81e-05,0.237,0.206,111.92,1,7wL87unK7Vi96HM0I5vgB0,2001-10-18,2001
因愛之名,Aaron Kwok,cantopop,0.432,0.367,9,-9.215,1,0.029,0.478,0.000123,0.188,0.28,137.016,1,0GHIGWEYqQ6WacoOSSkWoz,2002-10-01,2002
只因有愛,Sally Yeh,cantopop,0.523,0.346,10,-6.493,1,0.0313,0.805,0.0,0.118,0.343,132.112,1,5yUqsublv0HqbjWLDFHIaR,2004-12-02,2004
"甜蜜蜜 - 電影""甜蜜蜜""主題曲",Leon Lai,cantopop,0.555,0.348,4,-15.245,1,0.0294,0.78,0.00137,0.115,0.566,138.087,1,7bqnvindpmkim89M9yhRiU,1997-01-01,1997
不知不覺愛上你,Hacken Lee,cantopop,0.639,0.365,4,-12.299,1,0.0495,0.722,7.64e-06,0.134,0.261,76.004,1,2LImJCptzlPoTTh17oUznv,2001-01-01,2001
等你回來 - (劇集「回到三國」主題曲),Raymond Lam,cantopop,0.5,0.677,3,-7.879,0,0.0428,0.114,0.0,0.0971,0.552,148.017,1,2RKfIcBIVeh1tKE9kcdUJK,2013-01-25,2013
世界劇團,Jay Fung,cantopop,0.695,0.634,0,-8.288,1,0.0297,0.53,0.0,0.0964,0.693,109.02,1,4VhlHWOhdRmERGmhqPE0tb,2013-10-25,2013
上帝保佑,Deep Ng,cantopop,0.626,0.525,11,-8.471,1,0.0324,0.731,6.45e-06,0.0927,0.502,134.984,1,4ZTwiC5CeX8elmNOCPG6JJ,2005-02-25,2005
Forever Friends,曲奇,cantopop,0.568,0.294,0,-8.516,1,0.0267,0.814,0.0,0.2,0.394,79.944,1,3oGUAoSggTuEAl4cHloh47,2003-08-13,2003
心有不甘 - 電視劇《皓鑭傳》主題曲,HANA,cantopop,0.511,0.348,0,-10.044,1,0.0309,0.781,0.0,0.202,0.221,167.865,1,60v0g0l0G815xOTD6jS8rL,2020-12-09,2020
拼命無恙 in Bb major,Terence Lam,cantopop,0.532,0.443,10,-9.69,1,0.0269,0.674,0.0,0.117,0.19,151.996,1,24tzRRz8r26gOmQB8PEZwv,2020-10-01,2020
說過放下 - 電視劇《錦繡南歌》主題曲,HANA,cantopop,0.591,0.329,11,-10.682,0,0.0312,0.65,0.0,0.117,0.313,109.955,1,3q5dbqhPz4ALLeyDKaqsE4,2020-12-09,2020
十分. 愛,Stephy Tang,cantopop,0.559,0.428,1,-6.681,1,0.033,0.736,0.0,0.0753,0.204,148.078,1,3Onsu0DFNSH406fJo8kSLU,2008,2008
無人駕駛,Cass Phang,cantopop,0.676,0.487,1,-10.862,1,0.0377,0.292,0.000104,0.193,0.288,136.009,1,0ZqMKuijHpWBKcBIQSdAX0,2000-08-21,2000
重陽,Tang Siu Hau,cantopop,0.534,0.339,0,-10.618,1,0.0279,0.904,3.89e-05,0.11,0.315,98.312,1,3AA6t8AXUCdOOwVjcbbEpp,2018-11-19,2018
我的宣言,Pakho Chau,cantopop,0.468,0.433,5,-8.039,1,0.0245,0.639,0.0,0.131,0.416,84.034,1,2NGGtgT8EzAMbS4zXgLnYJ,2013-08-28,2013
記得,Wilfred Lau,cantopop,0.55,0.604,7,-6.22,1,0.0288,0.464,0.0,0.101,0.508,129.984,1,6YjkZpp796slimXZrfUz9o,2006-01-01,2006
奇人的離職,my little airport,cantopop,0.702,0.744,7,-6.705,1,0.0471,0.263,0.464,0.113,0.813,135.969,1,0VAMO411TINK26QxCzJRO5,2007-06-12,2007
藍白紅風格練習,my little airport,cantopop,0.469,0.435,4,-9.943,0,0.0544,0.964,0.00286,0.118,0.265,69.551,1,1406eGydAvhfLJr58x88QJ,2009-11-01,2009
敢愛敢做,George Lam,cantopop,0.734,0.893,5,-4.635,1,0.0346,0.334,0.0,0.0978,0.707,98.554,1,77zGKkpnopcSsMc4JQHw1s,2016-02-03,2016
從你祝福中離開,Andy Hui,cantopop,0.603,0.598,2,-7.071,1,0.0302,0.548,0.0,0.127,0.448,134.371,1,2dx67EGFy9rbFPdGZiZ1gK,2001,2001
南瓜車,Fiona Sit,cantopop,0.706,0.439,4,-8.72,0,0.0352,0.728,0.0,0.15,0.492,125.947,1,14w4oJcSZPzHHUWqRunMJA,2007-06-12,2007
紅燈碼頭 - 修復版,林淑容,cantopop,0.543,0.604,5,-4.789,1,0.0253,0.257,0.0,0.313,0.525,97.927,1,,,None
我的天,Hins Cheung,cantopop,0.369,0.443,1,-7.324,1,0.0273,0.701,0.0,0.108,0.235,100.451,1,6aApRAfQYk2YVWv52gfJCn,2007-01-01,2007
零分,JUDE,cantopop,0.557,0.536,4,-7.661,1,0.0313,0.731,0.0,0.0858,0.391,128.865,1,1HsWdmLSDdDel2Dl6ctSO2,2020-01-13,2020
It’s OK To Be Sad,Janice Vidal,cantopop,0.534,0.535,4,-6.925,1,0.156,0.707,0.0,0.105,0.427,156.199,1,0up477QX11ffSLneXa0xHA,2021-04-27,2021
呼吸之間,Janice Vidal,cantopop,0.334,0.367,9,-10.719,1,0.0428,0.929,2.11e-06,0.114,0.344,172.116,1,1eVGIJZMTyms9dpWI70aJi,2022-07-08,2022
"You Don't Wanna Be My Girlfriend, Phoebe",my little airport,cantopop,0.669,0.539,0,-10.252,1,0.0285,0.377,0.0558,0.0808,0.751,142.97,1,4X4ipOx6obko7qBSlGxRDy,2004-08-01,2004
星秀傳說,Sammi Cheng,cantopop,0.525,0.954,11,-5.411,0,0.0968,0.0364,0.0,0.17,0.502,147.518,1,2fEHM7a1RaYBdECg4YzAl5,2016-05-13,2016
失業生,Danny Chan,cantopop,0.51,0.173,3,-14.5,1,0.038,0.887,0.0719,0.212,0.471,122.12,1,4eMD6wB5MZPf7KuHvYxorz,2013-10-22,2013
主角光環,Kaho Hung,cantopop,0.54,0.407,5,-8.741,1,0.0295,0.476,0.0,0.094,0.614,127.995,1,3CsYuAe0Oi7t9w1jxWfHob,2022-05-31,2022
仍能情深愛上,Ekin Cheng,cantopop,0.451,0.436,10,-8.206,1,0.0242,0.413,1.28e-06,0.161,0.181,150.473,1,1Zps8CMd8ZngcQOfXxE6hO,1994-04-22,1994
你是你本身的傳奇,Charmaine Fong,cantopop,0.663,0.42,10,-7.465,1,0.0301,0.831,0.0,0.0822,0.427,129.786,1,5uMkdWf1H6JEcpcdnPOSZM,2015-12-16,2015
傻癡癡,Leon Lai,cantopop,0.582,0.373,10,-11.479,1,0.03,0.461,0.0,0.1,0.281,106.743,1,1xo8gNTsZSYQLM419xmjgS,1992,1992
夢幻的擁抱,Anita Mui,cantopop,0.562,0.547,3,-7.466,0,0.0276,0.308,0.000405,0.0768,0.415,76.79,1,5VinGyLSsOUvKCwuLWrqVl,1987-07-01,1987
"始終會行運 - 電視劇""鹿鼎記""主題曲",Leslie Cheung,cantopop,0.63,0.389,7,-12.298,0,0.0282,0.321,0.00222,0.216,0.503,108.981,1,0Wmwx8Y6hgORJ8fwXYgwSm,2016-09-09,2016
幸福之歌,Supper Moment,cantopop,0.566,0.622,0,-6.685,1,0.0293,0.292,0.0,0.105,0.397,145.025,1,25atREPmk8jKg0WlI28bsV,2015-05-22,2015
迷魂記 - 廣東版,Faye Wong,cantopop,0.49,0.482,5,-8.08,1,0.0289,0.705,1.28e-05,0.106,0.2,135.88,1,4FJHYzYff7FCmOohPXNsID,2001-10-18,2001
畢業變成失業,my little airport,cantopop,0.423,0.607,0,-7.079,1,0.0382,0.0944,0.0,0.204,0.808,145.954,1,6lteVRvoLsJ6sMbphN6yaC,2007-06-12,2007
瓜分林瑞麟三十萬薪金,my little airport,cantopop,0.608,0.469,6,-7.964,1,0.0302,0.58,0.0,0.0757,0.719,142.958,1,4FLp1z9nnRHteKrqjON6lB,2009-11-01,2009
窮人賣屎忽,my little airport,cantopop,0.6,0.794,10,-7.018,1,0.0439,0.0865,0.0,0.181,0.644,134.069,1,6PQw7dPJ7GVIToUp1OIVAU,2009-11-01,2009
再說一次. 我愛你,Andy Lau,cantopop,0.51,0.294,8,-8.914,1,0.0336,0.828,0.0,0.0468,0.245,127.984,1,57uahVRqWxyyFodS5UeuMi,2005,2005
逾越生死,C AllStar,cantopop,0.661,0.398,1,-7.923,1,0.0319,0.536,0.0,0.115,0.384,82.027,1,6qyIvmBYgPHyS6Yh8Z44Eg,2015-12-02,2015
祝福,Sally Yeh,cantopop,0.629,0.336,0,-8.417,1,0.0306,0.747,0.0,0.13,0.325,142.143,1,7B0041g5usOOgGNy9OKHFA,1988-06-08,1988
情人自擾,Hubert Wu,cantopop,0.462,0.408,9,-10.38,1,0.0504,0.685,0.0,0.102,0.0909,144.04,1,1RSJ0fp64OI40qic5AlXDs,2017-03-09,2017
思念即地獄,Jay Fung,cantopop,0.405,0.413,1,-9.66,1,0.0662,0.398,0.0,0.1,0.397,71.659,1,7EougyUYWZdE1zCzsCA1Sx,2021-04-20,2021
"傳說 - 劇集 ""十二傳說"" 主題曲",林師傑,cantopop,0.529,0.569,0,-8.216,0,0.0315,0.167,0.0,0.18,0.311,140.049,1,7pUlyPnfIazElqMI7XL4MN,2019-07-15,2019
那誰,William So,cantopop,0.654,0.553,1,-5.532,0,0.0304,0.68,0.0,0.122,0.391,117.979,1,6JULWULk2iLzF0GuynMyFl,2011-07-01,2011
靈魂相認,Hins Cheung,cantopop,0.559,0.366,1,-9.208,1,0.0373,0.835,0.0,0.0689,0.259,111.651,1,2nwGMPelxFGIhJqZeNdp4z,2014-10-16,2014
甜蜜十六歲,David Lui,cantopop,0.754,0.519,2,-9.808,0,0.0376,0.417,0.0,0.253,0.802,120.095,1,24SfDD792AiYLGrHAlJg3i,2011,2011
有人為妳偷偷在哭,William So,cantopop,0.567,0.493,9,-7.34,1,0.0291,0.317,0.0,0.118,0.474,115.997,1,3o8A06lAih04QMr1PrBVnw,2008,2008
廣州足浴一夜 - Live,my little airport,cantopop,0.601,0.288,5,-18.953,1,0.0409,0.68,0.338,0.65,0.421,128.674,1,3mRa5ePXmTImeP2B0KJf49,2020-02-14,2020
無賴,Ronald Cheng,cantopop,0.639,0.659,4,-5.356,1,0.0307,0.456,0.0,0.235,0.54,111.024,1,1zAFaIAd1kek5IEi5AwPvL,2006,2006
下流社會,Panther Chan,cantopop,0.645,0.886,2,-5.21,0,0.102,0.164,0.0,0.0822,0.59,91.988,1,45JqPoSj6U0qOCPvgdsMmb,2024-04-16,2024
相愛,Jacky Cheung,cantopop,0.524,0.323,0,-13.178,1,0.0264,0.832,8.78e-06,0.107,0.225,73.083,1,6kZfjIUmJqQAosGKyOcOIk,2002-01-01,2002
安平追想曲,尤雅,cantopop,0.313,0.275,9,-14.347,0,0.0363,0.663,0.0,0.282,0.399,169.878,1,0CSciun1dwh7Et9ll3995a,2003-06-11,2003
為什麼,盧業瑂,cantopop,0.595,0.265,7,-10.291,1,0.0279,0.83,0.000127,0.103,0.304,105.811,1,30KYOEK1Co2LKE1CGt98oO,2001-09-21,2001
我的故事(上集),Eric Suen,cantopop,0.567,0.684,7,-5.336,1,0.0259,0.0713,0.0,0.359,0.247,141.396,1,62pzMsPfX8Jv2hij4hR0FY,2010-01-01,2010
Frankie Wants To Be Alone,my little airport,cantopop,0.596,0.505,6,-7.972,1,0.0427,0.375,0.000461,0.114,0.728,159.889,1,6XjrQv7jDKQ2iRLnylKIjV,2007-06-12,2007
男子漢,李龍基,cantopop,0.605,0.644,7,-7.598,1,0.0335,0.00276,1.27e-05,0.124,0.382,123.799,1,4ay7c2NkkYFsdJFaSBp44O,1982-01-01,1982
約定,Eason Chan,cantopop,0.377,0.272,7,-14.396,1,0.0442,0.768,7.57e-06,0.471,0.232,78.867,1,55clCVll09oHjttrkShr8x,2010-01-01,2010
及時行樂,Kaho Hung,cantopop,0.463,0.57,6,-6.339,1,0.0283,0.233,0.0,0.133,0.276,143.989,1,4co81zh3xm4y6ZcyLj4eTz,2022-05-31,2022
今天的我,HANA,cantopop,0.443,0.651,6,-5.397,1,0.219,0.335,0.0,0.0797,0.418,175.651,1,296cG2GzQ60ZTeuQuXnRYq,2017-11-03,2017
你有自己一套 - Live at EasON AIR,Eason Chan,cantopop,0.658,0.541,5,-10.202,1,0.04,0.613,0.000629,0.263,0.182,101.984,1,1IsOENKtdg76Z8xClXcNNs,2022-09-12,2022
"日月存亡 - 劇集 ""如懿傳"" 主題曲",Jinny Ng,cantopop,0.672,0.45,4,-6.361,0,0.0322,0.588,0.0,0.107,0.4,115.886,1,2bZ53W1c9AdlFsovWn1TR6,2019-02-05,2019
Feel The Bass,JW,cantopop,0.72,0.906,1,-7.319,1,0.0928,0.00648,0.000121,0.347,0.669,130.001,1,56htcPzeEr0wdHHxs6H9Y5,2013-09-29,2013
"美好的時光 - (劇集 ""衝線"" 主題曲)",Jinny Ng,cantopop,0.545,0.606,10,-7.457,1,0.0279,0.149,0.0,0.156,0.257,151.732,1,3UctqeQzMdST9q3LY3sHpQ,2016-01-21,2016
下一束光,吳林峰,cantopop,0.615,0.21,11,-13.077,0,0.0481,0.906,0.0,0.124,0.265,131.569,1,5VUVf5tMTfL8UwdOmiRxqJ,2019-08-12,2019
Long D,Jace Chan,cantopop,0.72,0.492,10,-8.977,1,0.144,0.734,1.92e-06,0.137,0.377,143.038,1,3tzjn5ILVuHc4eSLTH60lY,2022-04-08,2022
我是為了兩千蚊才到這裡表演,my little airport,cantopop,0.605,0.327,7,-11.46,1,0.0453,0.771,0.106,0.146,0.324,122.957,1,28tqalRVnTChRaXddTPkXy,2011-01-01,2011
孤獨患者(國),Eason Chan,cantopop,0.348,0.497,8,-6.496,1,0.0328,0.783,0.0,0.0643,0.207,136.309,1,2woOC3CRkSj2Mac0mazL7b,2011-01-01,2011
青山黛瑪,Denise Ho,cantopop,0.459,0.367,1,-10.53,1,0.056,0.507,0.0,0.372,0.437,129.795,1,72iWI2iHgKIQ8UqQm38g74,2008,2008
"王菲,關於你的眉",my little airport,cantopop,0.353,0.368,7,-10.892,1,0.0401,0.604,0.0114,0.0891,0.425,181.486,1,5sAY5SFe3zkGmYDA8qPW1x,2004-08-01,2004
白玫瑰,Eason Chan,cantopop,0.492,0.529,9,-7.545,0,0.0334,0.585,0.00114,0.13,0.35,127.855,1,1yR6ZAG1jdQmlqhs0lbPsu,2006-01-01,2006
囍帖街,Eason Chan,cantopop,0.356,0.365,4,-10.948,1,0.0406,0.708,8.26e-06,0.718,0.167,134.458,1,4Bftk2JcO5Ul017BCmcBL4,2010-01-01,2010
天若有情,袁鳳瑛,cantopop,0.62,0.219,1,-15.542,0,0.0358,0.829,0.0,0.0791,0.267,123.793,1,5JOu9V4C25BNTjSmi1A6my,1993-11-01,1993
時光倒流二十年,Eason Chan,cantopop,0.434,0.27,8,-10.16,1,0.0303,0.673,0.0,0.103,0.319,139.951,1,7DB4HlfrhRz66lLE1ZNUt2,2013-05-22,2013
在生,per se,cantopop,0.48,0.883,11,-4.555,1,0.061,0.0417,1.04e-06,0.288,0.573,163.319,1,4jMQw1wdlhRXgJBXAIPsb4,2022-09-06,2022
旋木,Faye Wong,cantopop,0.635,0.179,2,-18.415,1,0.0416,0.91,0.0,0.379,0.566,121.874,1,0YNBZKmzePAF350mY8QQ8M,2003-11-07,2003
紅燭淚,柳影虹,cantopop,0.299,0.464,1,-12.253,0,0.224,0.547,8.08e-06,0.969,0.68,80.306,1,6C3QDUpo7SKcBAErEIEhUP,2008-01-01,2008
馬田的心事,my little airport,cantopop,0.711,0.803,0,-5.61,1,0.0321,0.198,0.0102,0.112,0.786,122.013,1,4Fokft2GqS28upjfcQxC25,2007-06-12,2007
