name_lower,artist_lower,spt_id,release_year,billboard_year,is_bb,is_pop,length (total sec),tempo,loudness,scale,key (num),camelot,af_hap,af_dan,af_enr,af_aco,af_ins,af_liv,af_spe
"bheegi bheegi raaton mein (from ""ajanabee"")",lata mangeshkar,4P4mrNL9LOqyaU7rtQPWyO,2018,9999,0,1,233,95,-13,Minor,1,12A,69,51,43,99,6,42,4
jackie chan - lookas remix,tiësto,6Cs5HSps1CCjGw2KyzbFZl,2018,9999,0,1,219,140,-5,Minor,3,2A,42,73,79,2,0,9,7
ekassa 24,sir victor uwaifo,0Lllj7WbIHZ3LpI9bqpKAN,2018,9999,0,1,80,171,-10,Minor,11,10A,65,60,68,86,76,58,8
jahan teri yeh nazar hai - the unwind mix,yasser desai,51nyv6OwdV7xdxmyXjKESw,2018,9999,0,1,200,173,-10,Major,5,7B,93,65,82,63,0,16,5
running away,joey dosik,5MYkq52hJU9ixQ4ZNMG4hC,2018,9999,0,1,271,75,-9,Major,10,6B,43,52,59,81,0,11,10
be alright,dashboard confessional,2nbzkK3mlo8LWB4t73iloJ,2018,9999,0,1,182,164,-6,Major,10,6B,48,59,73,1,0,11,7
special khan,ritchrd,1jnnMelclvQ9GxcqmUlWDM,2018,9999,0,1,93,123,-8,Minor,11,10A,32,70,67,3,2,14,43
i can only imagine - the movie session,mercyme,72bFOa21mrQp187Eghp7gp,2018,9999,0,1,283,154,-6,Major,4,12B,63,50,87,12,0,27,5
lies,dave sheinin,6g0Xb7Mvasn2kkpudNWmyN,2018,9999,0,1,291,135,-6,Major,0,8B,77,61,69,0,4,36,3
little sister (why so tired) [bonus track],buffalo tom,20aqRqzK3GSRaBS9Inwuvq,2018,9999,0,1,183,131,-4,Major,2,10B,80,37,90,1,9,23,5
forget (ft. cooper phillip),wish i was,3Op0GOPPOBiIsIqY1xfoqp,2018,9999,0,1,219,95,-5,Major,6,2B,35,56,73,4,0,30,6
reverie,justin nozuka,0ibdmazUYdxV474YCofmTN,2018,9999,0,1,363,110,-10,Major,6,2B,18,42,42,31,0,18,3
jogo do amor,mc bruninho,3MxbRHE1u74SoMNR9iURIZ,2018,9999,0,1,144,154,-6,Major,1,3B,86,76,52,21,0,7,9
"oru naal ini naam - from ""madhura naranga""",haricharan,42t3Tn0M27ItJh24nVl2pc,2018,9999,0,1,365,150,-7,Minor,3,2A,80,63,72,41,1,8,4
quédate a dormir - directo en estudio uno,mäbu,1VfXVG1C9m9XYZpU2MGy0j,2018,9999,0,1,268,112,-10,Major,10,6B,14,81,34,74,0,70,4
oru neram thozhuthu,unni menon,7uSqmAz2Gk6VaeISOnuu65,2018,9999,0,1,269,94,-7,Minor,2,7A,66,69,59,64,0,31,3
spaceship (feat. uffie),galantis,2aOlxywgl4nCD4Xh2mLWM7,2018,9999,0,1,167,126,-2,Major,10,6B,38,52,84,32,0,10,8
wildflowers,joyce manor,77TBa6XlTqMnopKTcAebnl,2018,9999,0,1,108,127,-6,Major,9,11B,78,63,79,5,0,11,3
vroom vroom,soolking,6Y4h3C3S6J1l3mlH4IgcZk,2018,9999,0,1,177,100,-4,Major,2,10B,52,79,87,27,0,20,7
alice,smith & thell,6fP7pGeSEiqyk6zr2Lb0mI,2018,9999,0,1,230,130,-9,Major,4,12B,21,59,70,3,0,20,4
head in the clouds,88rising,3kYARoLSAvt86VFZ55BQcq,2018,9999,0,1,178,146,-9,Major,9,11B,24,52,46,28,0,8,4
dive,beach house,0RBfGcrONMLwLysUhbtxJM,2018,9999,0,1,265,111,-7,Major,5,7B,14,17,80,1,96,10,5
you're too good,donny benét,2TtGOB8CTroizozEkCgNT6,2018,9999,0,1,310,106,-8,Major,2,10B,96,69,72,8,10,8,4
don't tell noah,willie nelson,5mV0hlpLI3cWdDaxon9zpg,2018,9999,0,1,147,90,-10,Minor,9,8A,91,68,66,39,0,26,4
let it rain (is there anybody),crowder,3Rf7ZckSUqSffVhHmiwOde,2018,9999,0,1,209,80,-4,Major,11,1B,88,65,88,27,0,17,4
el arrepentido,melendi,42uFuC0Ob1JykwGlcrllDl,2018,9999,0,1,218,100,-5,Minor,6,11A,72,80,74,8,0,48,17
när jag ser en bro,david ritschard,1Zd0DDs7FqKcE45sNPWVAe,2018,9999,0,1,263,101,-8,Minor,0,5A,15,37,45,75,2,12,3
缺,hins cheung,528HFTQqdaMOf31jDTgkGt,2018,9999,0,1,279,120,-8,Major,10,6B,27,52,48,70,0,9,3
empty,subfer,2yLZhcqXkvdFVqiJTSw9FG,2018,9999,0,1,212,75,-4,Minor,6,11A,18,22,56,14,0,38,4
shelter (mix cut) - yoel lewis remix,dash berlin,1fN2cemf6ByT2WKqtumwR5,2018,9999,0,1,105,130,-4,Minor,3,2A,15,49,86,0,0,25,5
hey jude,nana mouskouri,4QfGXzpxX8MZv90OhWK9Pe,2018,9999,0,1,313,137,-12,Major,10,6B,56,42,34,80,0,8,4
mr. e,red velvet,4JvBfIuKj8ThydmnLtTmOr,2018,9999,0,1,218,194,-5,Major,11,1B,79,47,81,26,0,34,35
deliverance,chvrches,7kLXF3CecK2Cy2ISIYh6zN,2018,9999,0,1,252,106,-7,Major,1,3B,28,56,75,0,0,12,3
truth,seinabo sey,71FCd4GFsUEZ8oFvKA2wiF,2018,9999,0,1,199,99,-11,Minor,7,6A,52,51,26,98,0,15,7
24/7,exo,7kcCB7oh6X4bSoFCvrHLvG,2018,9999,0,1,243,98,-5,Major,0,8B,34,76,59,10,0,12,5
traição - ao vivo,kleo dibah,1ZF3DcPzFg37gmRmA754u0,2018,9999,0,1,159,107,-7,Major,9,11B,43,54,50,55,0,26,9
1er gaou (remix),magic system,71izsN5rWjmJgoHX3OBNbU,2018,9999,0,1,229,120,-4,Minor,5,4A,87,76,95,4,0,6,8
in my mind,the mayries,22niADFXztIbQ4wAimKPOw,2018,9999,0,1,131,110,-10,Minor,1,12A,27,64,23,86,0,10,3
depende - versión filarmónica,jarabe de palo,0sUFVRup0X4it2zXLmJBcn,2018,9999,0,1,231,100,-7,Major,0,8B,42,68,72,4,0,8,6
we've come so far,tom misch,6mmxgvESWmcFQ5ie4NOT7L,2018,9999,0,1,233,118,-11,Major,2,10B,10,54,41,6,29,10,4
grizzly,matisse & sadko,0e7Pm4P8NHNg8SppGiEt6k,2018,9999,0,1,164,126,-4,Major,5,7B,14,66,99,0,54,5,10
quem é que chora por mim - ao vivo,leonardo,4pY98zR5HSg1Lu5jJQthem,2018,9999,0,1,228,108,-5,Major,9,11B,39,63,71,41,0,57,3
back to you,r3hab,4vNSmChpCik3viLAEUnVqO,2018,9999,0,1,200,93,-5,Minor,5,4A,17,63,57,11,0,21,3
the party,jean tonique,2PN34BIsKjkprjJ3YjYd4y,2018,9999,0,1,200,109,-6,Major,1,3B,73,69,48,2,45,29,13
dinner,suho,4I48kLVde5Rwvw8MyloC4A,2018,9999,0,1,204,110,-7,Major,1,3B,27,62,63,52,3,34,12
las hadas existen,rozalén,7l50ahgvPmvnAHPsnml98Y,2018,9999,0,1,222,132,-6,Minor,9,8A,53,49,78,43,0,24,6
godspeed,point north,7FQXY2TmkQKixZDF9S96kL,2018,9999,0,1,211,175,-6,Minor,1,12A,47,39,90,0,0,30,7
du,joris,0YiWQeLMT6Dz4dAyHE9AzP,2018,9999,0,1,193,81,-6,Major,2,10B,62,63,60,5,0,9,3
sail along silvery moon,andré rieu,07DFu5eUEwCYTPCrHU5Mg6,2018,9999,0,1,213,51,-10,Major,5,7B,15,22,23,98,92,11,4
heartquake,papon,1udS0lQ0dypXEoKjP1JHwa,2018,9999,0,1,201,150,-9,Major,5,7B,56,34,50,73,0,10,5
"immer wenn wir uns sehn (""das schönste mädchen der welt"", soundtrack)",lea,5psDugCQ2V8uayDeSuTvdD,2018,9999,0,1,185,170,-5,Minor,1,12A,47,58,78,40,0,16,26
"snoop dog, baby",reel big fish,7jQYuUr0s0XyH0bnSKtwqi,2018,9999,0,1,205,114,-8,Major,7,9B,88,66,75,4,0,6,4
"dil ka aalam (from ""aashiqui"")",kumar sanu,16QR0F7y2OOQQy9gNF6tA5,2018,9999,0,1,300,97,-7,Minor,7,6A,87,51,71,67,0,37,3
tonelada de solidão (feat. ferrugem) - ao vivo,marcos & belutti,2dEkETSUpO8oZoCOcKT1yN,2018,9999,0,1,198,154,-4,Major,4,12B,49,47,84,39,0,79,19
crisis fest,sunflower bean,37BzQ6nCVvtjtRN0142zge,2018,9999,0,1,211,134,-4,Major,4,12B,68,52,77,2,0,11,5
"december 17, 2018: farout",sleeping at last,31OEKFkSdHS3lJLzbEXArv,2018,9999,0,1,198,58,-22,Major,0,8B,5,14,18,95,95,12,3
花灑下的歌,phil lam,3SgxWFZyj6GPwF4Hs1u9YM,2018,9999,0,1,254,75,-8,Major,10,6B,20,54,49,60,0,10,3
maa taro garbo zakamjol,aishwarya majmudar,0LoVIdovHEU9bloct4iOJJ,2018,9999,0,1,120,152,-5,Major,9,11B,90,67,80,12,0,44,5
corazón,bebe,3lprBL1n8eBF7olgMpsuBY,2018,9999,0,1,206,180,-4,Minor,11,10A,62,75,75,20,0,16,18
vivi,lionel loueke,2XfYkILzLPQdiNrqqLgtzE,2018,9999,0,1,198,98,-24,Major,5,7B,21,69,8,87,38,10,4
don't look back in anger - acoustic,matt johnson,5nKK0MRdZqJLtKCMj4zhP9,2018,9999,0,1,204,140,-11,Major,8,4B,25,63,17,91,0,11,3
slow down my thoughts,zachary knowles,6NU3w0CtU7g9boAarIAkO4,2018,9999,0,1,231,127,-8,Minor,1,12A,48,73,42,69,0,22,9
solo (feat. demi lovato),clean bandit,6kPJZM97LwdG9QIsT7khp6,2018,9999,0,1,222,105,-5,Minor,11,10A,56,74,64,4,0,35,4
ojos en el carro,mint field,5vSdXnvrAuaz8jIRv9zsPY,2018,9999,0,1,328,140,-8,Major,0,8B,4,41,54,0,68,26,3
call me,박혜진 park hye jin,4bKn56UF1WcDtSsA0wZMRQ,2018,9999,0,1,160,120,-8,Minor,11,10A,51,60,56,88,28,10,21
dorothy (live),alkaline trio,7jXmSm3pVGw9t5ytTdSEq8,2018,9999,0,1,224,170,-7,Major,0,8B,27,37,95,0,0,40,6
liv & död,ivory,7pVa0SHmUyvO73WAjlzs3K,2018,9999,0,1,255,130,-6,Minor,3,2A,37,85,69,32,0,12,13
cafe para muy cafeteros,camellos,5FeYnJYdYcYGK1egZVWOlu,2018,9999,0,1,221,131,-4,Major,3,5B,62,54,89,3,0,13,5
the last dancer (mixed),armin van buuren,25XNYxA5r2Oq48coy0LvGP,2018,9999,0,1,44,130,-6,Minor,3,2A,80,59,93,0,14,23,4
the outfield - the midnight remix,the night game,06QJmUSrIP7f1bueeteg6E,2018,9999,0,1,262,132,-6,Minor,11,10A,26,62,75,1,0,14,3
borracha e caneta - ao vivo,marcos & belutti,31LOgRELFlIR4ajoUVK6Jp,2018,9999,0,1,169,120,-5,Minor,0,5A,70,68,82,58,0,77,4
mohabbat,sunidhi chauhan,7nxdiNrW4DxJ8u6jnkHY1M,2018,9999,0,1,243,110,-4,Major,6,2B,70,70,91,10,0,22,6
jackie chan - keanu silva remix,tiësto,4DFPLQ1A5VX3XJ2EdX4RzU,2018,9999,0,1,155,126,-5,Major,6,2B,70,89,87,0,0,3,6
working man,john conlee,6Tf6fUrPxZGA8wAeShwFit,2018,9999,0,1,252,127,-9,Major,0,8B,49,69,37,52,0,14,3
out of my misery,matthew sweet,1SUatInXvZyn0HtEJ2etMq,2018,9999,0,1,170,122,-9,Minor,11,10A,90,46,82,0,1,6,4
on the 5,winnetka bowling league,3jz7ycF3AlGpJ1EDgxqK5G,2018,9999,0,1,179,120,-6,Minor,11,10A,40,56,60,67,0,10,3
paga de solteiro feliz,simone & simaria,2QCzfOVQE1S014f5aWWCt6,2018,9999,0,1,176,98,-3,Minor,6,11A,11,67,94,4,0,11,6
promises (with sam smith) - sonny fodera disco mix,calvin harris,1EasDZKJKfLGRPnkx1VNGs,2018,9999,0,1,237,123,-7,Major,11,1B,81,69,89,1,50,4,4
bobby,beabadoobee,0mW58kig39aueBh99f6yGz,2018,9999,0,1,205,128,-14,Minor,11,10A,32,49,16,97,26,11,4
tu kuja man kuja,nusrat fateh ali khan,3albHb2rMYZwSGOM7b8XJu,2018,9999,0,1,976,107,-7,Major,1,3B,59,33,73,35,0,84,7
stamina (international remix),korede bello,5ZImuh7py15uJP1NzS9Uij,2018,9999,0,1,201,104,-6,Minor,4,9A,62,85,62,24,0,12,20
stereo l,daniel avery,1BT73jEzULM5O39YKdgmsV,2018,9999,0,1,339,97,-11,Major,7,9B,46,26,62,16,4,10,4
know you,jlyricz,0FiglC8NKInEHscAkbdScC,2018,9999,0,1,165,194,-7,Minor,1,12A,30,45,39,17,0,12,28
ragged wood,fleet foxes,0qLWhmq5sE29mUwXpyjuZt,2018,9999,0,1,307,105,-7,Major,4,12B,16,36,66,11,1,6,3
if only,monsta x,1isrejKIttI9B7ghukayz9,2018,9999,0,1,242,105,-4,Major,11,1B,57,63,83,23,0,41,3
sinking ship,cake,497nos7LG28Sv5b24P2fW7,2018,9999,0,1,263,135,-5,Major,5,7B,63,57,85,2,0,36,4
requiem,agar agar,7gi9ulaPPCuh97l52zUPuf,2018,9999,0,1,275,92,-12,Minor,1,12A,32,75,36,52,67,11,5
cheap thrills,aitana,1SyuFo8UmwekWefpBi7hBR,2018,9999,0,1,168,90,-5,Minor,6,11A,81,64,82,31,0,38,6
walter's highlife,reel big fish,15sNrvlqckzBGqBb6qx6s1,2018,9999,0,1,252,113,-6,Major,9,11B,96,74,80,28,1,25,6
dinle beni bi',yüzyüzeyken konuşuruz,11PO9iu6PtpgL1JK4QNUEJ,2018,9999,0,1,144,92,-9,Minor,9,8A,54,56,68,56,91,11,5
tbw17,daniel avery,4SpoP352slX3xGIULT1zRc,2018,9999,0,1,69,74,-25,Major,0,8B,6,30,25,98,83,9,6
冰傷,kayee tam,1PTJQcCD5Rx0iV5I7m6M1v,2018,9999,0,1,218,130,-10,Major,2,10B,36,49,31,90,0,16,4
contre-temps,flavien berger,25mOVYPa5OPcG2ZqIqwAXc,2018,9999,0,1,839,132,-17,Minor,7,6A,10,48,21,91,27,59,4
beauté algérienne,dj kayz,1QrbJWSPkD7608vuJKjk4H,2018,9999,0,1,213,100,-4,Minor,11,10A,47,75,75,41,0,12,7
run me through - king princess remix,perfume genius,50aUMNNlfrmS0C9HXqflHo,2018,9999,0,1,222,163,-8,Major,10,6B,10,52,53,47,59,9,4
a.a.t (feat. drew love),sg lewis,5ykD1TcdxBGpri9HeRhWcj,2018,9999,0,1,150,144,-5,Minor,11,10A,22,69,78,30,0,6,6
legenden,max giesinger,5Mcvddl1soyAMsb9hVlgkA,2018,9999,0,1,224,120,-7,Major,4,12B,49,59,86,1,0,55,8
darkside,alan walker,6SRWhUJcD2YKahCwHavz3X,2018,9999,0,1,211,170,-5,Minor,4,9A,12,43,61,13,0,17,4
whatever,the beths,7o0QxSJ6sRnXx9abBSsWow,2018,9999,0,1,264,148,-8,Major,4,12B,58,36,71,0,9,12,4
killing the joke,miles kane,4L8BYkW2TehiJC63McfNFL,2018,9999,0,1,196,75,-5,Major,9,11B,30,43,78,12,0,41,3
one breath away - paul oakenfold remix,billy idol,5YJIldNWn0lO4sPoaZ0SCi,2018,9999,0,1,201,124,-4,Major,9,11B,79,66,97,0,0,4,8
hát với dòng sông,mỹ tâm,6dOcjooRVgy0Atvgh9xxxm,2018,9999,0,1,303,74,-7,Minor,10,3A,39,56,52,65,0,9,3
"fascinados (feat. joan manuel serrat, leiva, vetusta morla, iván ferreiro, loquillo, zahara, dani martin, albert pla, mikel (izal), noni (lori meyers), santi balmes, xoel lópez, anni b sweet, jeanette, carlos sadness, nina (morgan), juan alberto (niños mutantes), miri ros, javiera mena, jorge martí (la habitación roja), rafa val (viva suecia), marc (dorian), alondra bentley, abraham boba, carlangas (novedades carminha), la bien querida, martí perarnau iv (mucho), nita (fuel fandango) & shuarma (elefantes))",sidonie,2NWWhvKfxY7jVG2PH5F5CY,2018,9999,0,1,274,140,-6,Minor,7,6A,43,64,88,8,0,23,7
tuesdays,jake scott,7r5cRFkwHuPy7HlzvuovLD,2018,9999,0,1,216,164,-11,Major,4,12B,63,47,22,63,0,14,4
下次小心,hins cheung,6aClRj4rKLXd8jFCgDNKlg,2018,9999,0,1,193,111,-15,Minor,6,11A,38,45,33,36,0,4,6
suncity (feat. empress of),khalid,6SkHm6poyKfzV6kc9any8k,2018,9999,0,1,189,90,-7,Minor,7,6A,34,69,63,10,0,12,16
i won't be back,wild rivers,3qGRToYhVCGj41pKzXqua8,2018,9999,0,1,199,80,-6,Major,2,10B,54,63,53,7,0,40,4
dance,dnce,7BfSU2ya7PZtqrl48urKqG,2018,9999,0,1,179,130,-4,Major,8,4B,94,78,79,8,0,6,6
question mark - kink mix feat. rachel row,terranova,40CeErDkmvU8GnnK9dYMlh,2018,9999,0,1,499,123,-12,Major,2,10B,30,70,47,6,90,10,4
la di da,lennon stella,2YyvWje3cEYyqgYhNUIaBJ,2018,9999,0,1,209,150,-6,Major,7,9B,48,69,68,20,0,22,5
midnight,logic,1GtVGc1UYin3zpMUdNSSpM,2018,9999,0,1,241,95,-7,Minor,9,8A,27,57,61,9,0,10,11
aa dekhen zara - the unwind mix,shashwat singh,4CZwlFhY4337yhLuD2e6tf,2018,9999,0,1,330,100,-8,Minor,0,5A,38,67,66,14,0,11,5
i wouldn't lie,steerner,08Bo3D8B7krvdkQKaAT7Oa,2018,9999,0,1,168,116,-6,Major,3,5B,43,61,76,5,0,11,4
first five years of life,machine girl,6nvKOVNRnt3ipgHT9r1Ma6,2018,9999,0,1,55,130,-7,Major,6,2B,62,46,95,0,79,60,5
one that suits me,hop along,1ebc9N7CRDuLAyoPKYbAPx,2018,9999,0,1,316,119,-7,Major,6,2B,83,48,72,6,0,14,3
volva,jacco gardner,6jCGMHcziDeFbV4d55bEBY,2018,9999,0,1,113,160,-10,Minor,2,7A,96,45,66,6,73,26,3
bullet in a gun,imagine dragons,3R4Xk37WTagjzODMNEQLvs,2018,9999,0,1,204,130,-5,Major,8,4B,48,82,74,16,0,7,5
sun in our eyes - don diablo remix,mø,1Cfws8y490Zpsqsyeme6V1,2018,9999,0,1,206,126,-3,Minor,4,9A,32,70,86,6,0,8,17
take it off,the donnas,3IJKL9ZKnztc5ByukjRSr8,2018,9999,0,1,162,159,-3,Minor,11,10A,33,41,95,0,0,10,5
jealousy,monsta x,3TM7sUA8tMzndo6G8E526g,2018,9999,0,1,207,103,-5,Minor,6,11A,50,70,85,1,0,14,13
我是個地球人 - live,endy chow,6R72yC9uZWudN0ZMr7voNy,2018,9999,0,1,287,175,-5,Major,4,12B,50,33,83,2,0,92,5
ezomo,sir victor uwaifo,0GZD6Fp3yeetU5XMSmuYa5,2018,9999,0,1,201,114,-11,Major,0,8B,69,66,74,9,12,35,3
francis,haley heynderickx,7g07tmYNBITxvbR3KaTZjU,2018,9999,0,1,123,84,-15,Minor,0,5A,21,65,34,88,0,8,3
the sound of goodbye (mix cut),armin van buuren,04CiBOglBj1Rxqrblbrrcu,2018,9999,0,1,102,135,-4,Major,1,3B,10,31,98,0,64,30,5
no brainer,dan berk,4uCS7MlpMD2P8FUzpJvhwi,2018,9999,0,1,214,124,-8,Major,10,6B,53,52,38,89,0,12,4
ocean blue,cut copy,5hRkInDMxslZd6KTkIkNYd,2018,9999,0,1,263,95,-4,Major,0,8B,83,54,91,3,0,6,3
indios y vaqueros,sinsinati,3u5GmyJP2MU3tEJgyiAG2T,2018,9999,0,1,184,100,-6,Major,8,4B,85,61,80,6,0,37,7
24/7 (feat. ella mai),meek mill,6irE4Fbjbry3czv7mTxVSB,2018,9999,0,1,221,87,-5,Major,0,8B,37,66,71,1,0,22,37
devoted to you,brian hyland,0FwnYQmMcfdU7chvmt8cDj,2018,9999,0,1,152,95,-16,Major,2,10B,29,33,21,92,0,48,3
isles,fleet foxes,4o2oGWMEURiNFDj2zRH0Zu,2018,9999,0,1,187,80,-14,Major,5,7B,22,39,20,90,13,13,3
i don't wanna know,bass drum of death,16y7cLIWyY9oU10fCX10PZ,2018,9999,0,1,193,170,-6,Major,6,2B,66,49,97,0,5,23,6
morning is coming (with shaggy),sting,1MIoqrkFISWV3q3JvifC4S,2018,9999,0,1,191,80,-8,Major,7,9B,93,79,67,18,0,6,28
dil ne yeh kaha hain dil se - jhankar beats,udit narayan,08GSilhpXXXZuKBQLsQHcE,2018,9999,0,1,415,82,-5,Major,2,10B,72,61,97,23,4,10,6
shaku shaku (feat. team salut),afro b,2LKJ7awyUwueCpLQl6Khsc,2018,9999,0,1,189,115,-7,Minor,4,9A,63,96,56,1,0,39,26
"lag ja gale se phir (from ""woh kaun thi"")",lata mangeshkar,6clAHjokFftNtzUjOfH7WK,2018,9999,0,1,257,132,-12,Major,8,4B,40,32,45,79,0,28,4
"plug walk (feat. gucci mane, yg, 2chainz) - remix",rich the kid,1vnsGFNWNANWMg0CAeMkl2,2018,9999,0,1,276,95,-6,Major,11,1B,27,92,59,15,0,12,26
menschen,melotron,5AVpcctloF4LUHRF1O3p4u,2018,9999,0,1,241,130,-6,Minor,10,3A,66,58,99,0,22,9,4
좋아 (with 민서),yoon jong shin,1lsZRipBV36pmrmYgprbfw,2018,9999,0,1,309,144,-5,Major,8,4B,32,34,43,80,0,12,3
i like it,cardi b,58q2HKrzhC3ozto2nDdN4z,2018,9999,0,1,253,136,-4,Minor,5,4A,65,82,73,10,0,37,13
winnie,neko case,4ch0Dmpn6qBclG2DcXCsJ5,2018,9999,0,1,229,145,-10,Major,4,12B,47,47,44,55,0,34,7
pump it up,nari,5LtebeD2tjC8p9Bcqt9NWT,2018,9999,0,1,138,128,-3,Major,7,9B,63,81,97,1,0,33,6
never be the same - radio edit,camila cabello,0sVgOxAOOAj0K8PdFEGhrR,2018,9999,0,1,227,130,-4,Major,0,8B,25,63,69,16,0,12,9
pretending,sophie,0hpe5iknK4gkuyxhOeXapZ,2018,9999,0,1,353,137,-12,Major,2,10B,4,20,42,66,82,12,4
"kaun hai jo sapnon mein aaya (from ""jhuk gaya aasman"")",mohammed rafi,7tAFQR3z1WHXcopp9agTMA,2018,9999,0,1,333,89,-12,Major,8,4B,71,39,55,78,0,75,3
blame,gorgon city,2qAYN5Q6Y1NK9m6QZ5CI6D,2018,9999,0,1,245,121,-8,Minor,6,11A,41,83,72,2,0,12,7
don't nobody want none,tech n9ne,4ev6N5UAGRE6A0bRk0o7YQ,2018,9999,0,1,179,124,-6,Major,2,10B,39,85,87,5,0,19,18
happy hour - ødyssey remix,weezer,5QaaFvMFYwQKTeCHPXaFWl,2018,9999,0,1,166,101,-5,Major,1,3B,63,55,85,1,0,8,3
lo malo,aitana,5bhDL4GgUvr5LBrpjqyrte,2018,9999,0,1,180,95,-4,Major,9,11B,78,71,74,36,0,6,5
young enough,more kicks,1mH6BUQGOEedzpaa5ujH7s,2018,9999,0,1,159,156,-6,Major,4,12B,79,39,94,0,0,12,4
forget about you,greg pope,6Sq3FFrTl808rAtAkWfhwI,2018,9999,0,1,140,102,-6,Major,1,3B,41,37,72,1,0,23,4
god is a woman - yours truly: 2018,danielle bradbery,4LnBzQTbIJ3rCdXxs44R9S,2018,9999,0,1,217,138,-6,Minor,3,2A,32,55,39,94,0,7,3
donde estás (feat. justin quiles),nyno vargas,2zmAPYGDRkkYUsddqi4lcT,2018,9999,0,1,205,180,-6,Major,7,9B,81,69,81,40,0,21,16
disconnect,basement,3SoSPKPaJGPRur4yYEFE33,2018,9999,0,1,209,155,-3,Major,3,5B,25,39,98,0,0,28,11
all i need (with gucci mane),dimitri vegas & like mike,2OSsMwCiZPC44tJ4OPVSZF,2018,9999,0,1,185,150,-4,Minor,11,10A,33,49,80,10,0,8,6
tremolo,young fathers,2kMLvJYtQ3Tcxk7WhlLXqD,2018,9999,0,1,188,98,-8,Major,10,6B,38,64,66,68,97,14,5
juarez,boytoy,6AhMsMQzBxe2IG4BBM1Xrr,2018,9999,0,1,219,118,-7,Major,9,11B,88,72,84,11,2,11,3
such a bad way,against all logic,6JWlrfakloDWcNG1hfy1Ob,2018,9999,0,1,293,111,-5,Minor,5,4A,50,67,84,0,85,7,3
humo - versión filarmónica,jarabe de palo,6GDYo8v6CsaE85SkHU1NL7,2018,9999,0,1,222,150,-7,Major,7,9B,29,47,44,13,0,12,3
neva,megan thee stallion,3okaqJH1eGPhhvODhcIHRd,2018,9999,0,1,155,136,-6,Major,1,3B,62,91,81,3,0,11,28
blowin' in the wind,the mayries,0k9RKhN4MFzaon1u5jmZnh,2018,9999,0,1,229,134,-13,Major,10,6B,20,47,22,82,0,11,4
imprint,felix sandman,0nFenpZcQjGiEcy4y0EZKT,2018,9999,0,1,180,120,-10,Major,2,10B,59,78,50,22,0,11,7
pídeme,vanesa martín,3jjM8569YypIMoZe9P6crY,2018,9999,0,1,220,138,-9,Minor,4,9A,58,64,51,60,0,11,3
mansa fo la,salif keita,5gAw9gpPXg6gCUoeuxfN1C,2018,9999,0,1,403,138,-7,Minor,1,12A,52,80,49,63,0,31,9
大女人主義 (feat. 田蕊妮),kwan gor,6QT77kDLUqSWUTDyJlT9sX,2018,9999,0,1,222,134,-7,Major,7,9B,37,67,60,4,0,8,4
that day,lovelyz,7FO1P6TNaex2MfGFf5fRT0,2018,9999,0,1,194,117,-2,Minor,6,11A,73,61,92,28,0,3,5
glue,fickle friends,7dMU1llpBZRrAwi5he68Kq,2018,9999,0,1,188,116,-4,Major,6,2B,61,68,81,26,0,16,6
#cookie jar,red velvet,3UgPJrKvOaTFgZ185X80Dx,2018,9999,0,1,213,159,-2,Major,11,1B,89,68,96,2,0,19,10
i'm a man,ty segall,5gObGWiyCUTMdl560Nz46u,2018,9999,0,1,187,130,-4,Major,0,8B,43,36,85,9,0,8,6
shooters,tory lanez,6TrjaOqUwdKQ7KNxJr2s9Y,2018,9999,0,1,208,130,-6,Minor,7,6A,12,64,55,12,0,37,4
jenifer,gabriel diniz,5ixqGGFu0hdHfErdp32QwT,2018,9999,0,1,160,160,-3,Major,8,4B,92,77,93,22,0,9,5
brightfall,tech n9ne,3x6kuhUaoOoKP9P9KrnEAl,2018,9999,0,1,292,87,-5,Minor,10,3A,8,36,86,23,0,82,17
前塵 - live,miriam yeung,0U0VxF65uwxyyzPT9ZX4Ca,2018,9999,0,1,294,98,-7,Major,5,7B,31,52,69,28,0,64,3
you are my sunshine,kina grannis,65VhbQdqvozUntjnlFkFbZ,2018,9999,0,1,123,80,-20,Major,10,6B,57,66,8,91,0,16,4
socks,dominic fike,05fTCmfInpZXpb5Xn1GKGs,2018,9999,0,1,131,120,-7,Major,7,9B,45,73,49,57,0,32,4
little hank,riley green,4O0zreyoc4TDY5bRRwVSB4,2018,9999,0,1,252,154,-7,Major,9,11B,90,59,83,17,0,7,5
dear sense (with max),louis the child,4hPydN7h04khwALwatl1zF,2018,9999,0,1,176,130,-4,Major,1,3B,69,83,61,18,0,12,11
new boobs,nofx,5qWqycI91tmaKp9r5BtrZB,2018,9999,0,1,256,160,-8,Minor,4,9A,34,29,94,0,0,94,25
nubes de papel (feat. izal) - en estudio uno,depedro,3PNXXER6KUL9ayBWVqObT9,2018,9999,0,1,257,144,-7,Minor,7,6A,35,47,63,23,0,12,6
"rosy (고원, olivia hye)",loona,6cfacimNXWogsp6DtJflyL,2018,9999,0,1,194,122,-5,Minor,10,3A,79,83,70,25,0,8,6
再講一句話,alfred hui,2rBmzuxaQjmk8NfrSKfjZC,2018,9999,0,1,180,112,-14,Major,11,1B,26,65,19,97,0,11,3
ferrari,bebe rexha,3hfPmifit8Rtc0zj9WYQlU,2018,9999,0,1,212,77,-6,Major,8,4B,42,58,48,2,0,10,3
